BUY THIS:
"10","New Computer/system  components/parts  for sale","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/new-computer-system-components-parts-for-sale/1613501174","Mississauga, ON L5B 2Z6","MANY COMPONENTS TO ASSEMBLE COMPLUTER . ALL NEW. 1.Ram: 2 PICE SET RAM-FURY HYPERX Kingston HyperX ","Wed Feb 21 2024 13:59:40 GMT-0500 (Eastern Standard Time)"
"10","Dell Desktop (as-is)","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/dell-desktop-as-is/1656280761","4885 Mavis Rd, Mississauga, L5R 3W4","Untested desktop up for grabs. Yours for $10. Haven't tried to boot it, so not sure of any of the ","Sat Feb 10 2024 21:27:49 GMT-0500 (Eastern Standard Time)"
"10","Amiga Desktop Video Power Book with disk","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/amiga-desktop-video-power-book-with-disk/1686555985","Toronto, ON M6S 2V3","Amiga Desktop Video Power Book with disk Book and diskette were never used and are still in pretty ","Mon Feb 26 2024 19:04:52 GMT-0500 (Eastern Standard Time)"
"10","Dell Dimension 5150 Computer","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-dimension-5150-computer/1673194549","Toronto, ON M5R 1X8","Dell Dimension 5150 desktop computer. Does not turn on. No hard drive. For parts only.","Tue Mar 19 2024 12:37:55 GMT-0400 (Eastern Daylight Time)"
"15","HP 6200 SFF Desktop Used","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/hp-6200-sff-desktop-used/1687664812","Mississauga, ON L5J 1P2","HP Compaq 6200 Pro SFF Desktop Used , A few external scratches/dings but perfect condition inside ","Fri Mar 08 2024 16:05:29 GMT-0500 (Eastern Standard Time)"
"15","HP Compaq 8200 Elite SFF PC 8gb ram Intel i5","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/hp-compaq-8200-elite-sff-pc-8gb-ram-intel-i5/1680764157","York, ON M6C 3A5","HP Compaq 8200 Elite SFF PC 8gb ram Intel i5. Works perfectly. Note that hard drive is not ","Sun Feb 18 2024 10:46:14 GMT-0500 (Eastern Standard Time)"
"15","Computer Bag","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/computer-bag/1686547869","Toronto, ON M6J 2K2","Selling a computer travel bag I purchased during the pandemic from bringing my comptuer back and ","Mon Feb 26 2024 17:36:47 GMT-0500 (Eastern Standard Time)"
"19","HP Elite SFF desktop computer, Core i5-2400 3.1GHz, 8GB RAM, D","https://www.kijiji.ca/v-desktop-computers/markham-york-region/hp-elite-sff-desktop-computer-core-i5-2400-3-1ghz-8gb-ram-d/1686158877","Richmond Hill, ON L4E","HP Elite desktop computers in good working order, very clean. Processor ‎Intel core i5-2400 RAM ‎8 ","Fri Feb 23 2024 04:04:59 GMT-0500 (Eastern Standard Time)"
"20","Portable Desktop/CPU Stand w/ Wheels and Strap","https://www.kijiji.ca/v-desktop-computers/markham-york-region/portable-desktop-cpu-stand-w-wheels-and-strap/1657624953","Markham, ON L6B 0E3","Selling a portable desktop/CPU stand w/ wheels and straps. Makes moving around your computer easy ","Mon Feb 12 2024 01:55:40 GMT-0500 (Eastern Standard Time)"
"20","Gateway Computer GT5232E Case+Motherboard+CPU","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/gateway-computer-gt5232e-case-motherboard-cpu/1688594261","Brampton, ON L6P 1J6","Gateway Computer GT5232E with Case, Motherboard, and CPU + cooler and Case accessories (drive bay, ","Mon Mar 18 2024 16:45:44 GMT-0400 (Eastern Daylight Time)"
"20","Selling Intel® Pentium® Gold G5400 Desktop Processor 2 Core 3.7G","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/selling-intel-pentium-gold-g5400-desktop-processor-2-core-3-7g/1673178134","Mississauga, ON L5E 3K2","Selling Intel® Pentium® Gold G5400 Desktop Processor 2 Core 3.7G no issue","Fri Mar 01 2024 11:49:49 GMT-0500 (Eastern Standard Time)"
"20","PC Computers","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/pc-computers/1685542597","83 Bakersfield Street, North York, ON","All for sale, $20 per computer. Sold as is","Fri Feb 16 2024 22:21:47 GMT-0500 (Eastern Standard Time)"
"20","Q8400 PC","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/q8400-pc/1679217296","North York, ON M2J 3V4","Q8400 quad core computer 4gb Ram 120gb hard drive hdd Pc boots up fast Windows 7","Sat Feb 03 2024 16:17:49 GMT-0500 (Eastern Standard Time)"
"25","IBM PC and PC Jr desktop - Swag","https://www.kijiji.ca/v-desktop-computers/hamilton/ibm-pc-and-pc-jr-desktop-swag/1681722800","Hamilton, ON L8B 0K7","These 4” replicas are from 1984. My price is for all 3 toys. The IBM PC came with candy inside the ","Tue Mar 26 2024 21:15:53 GMT-0400 (Eastern Daylight Time)"
